,event,trackID,energy,length,numb_of_voxels,numb_of_hits,numb_of_tracks,x_min,y_min,z_min,r_min,x_max,y_max,z_max,r_max,x_ave,y_ave,z_ave,r_ave,extreme1_x,extreme1_y,extreme1_z,extreme2_x,extreme2_y,extreme2_z,blob1_x,blob1_y,blob1_z,blob2_x,blob2_y,blob2_z,eblob1,eblob2,ovlp_blob_energy,vox_size_x,vox_size_y,vox_size_z,PORT
72105,12241272,0,1.598070430005176,116.25096304055333,55,6947,1,122.67500000000001,164.675,1034.0745187500002,218.56649159923853,229.675,202.675,1083.8985281250002,284.7183893779958,173.51759858377167,182.99252558005506,1050.6490138664617,252.96584495496003,129.3624999999974,196.3416666666687,1040.3025199218728,222.98750000000265,171.00833333333134,1077.6705269531276,131.73569791366137,192.9812919391605,1042.2421360944832,220.9958412888012,172.19525119204656,1077.7809597456728,0.3442098020120573,0.12441995566229992,0.0,13.375000000000753,12.666666666668675,12.45600234375138,2a
72156,12241410,0,1.5499461389432896,271.7833935270306,78,8402,1,-323.325,89.67500000000001,80.78805000000001,223.65656987891055,-184.325,179.675,224.99124375000002,367.66086445255496,-273.23632842242085,133.26618576731707,122.79983981702664,305.34554540301275,-316.37500000000273,97.17499999999751,102.41852906249791,-191.27499999999728,127.17499999999951,217.78108406250274,-312.145281505428,100.48761234626912,99.97262449452033,-192.1999281548746,129.65218320048442,217.58485046401344,0.432369842854889,0.04718860792468579,0.0,13.900000000000603,15.000000000001009,14.420319375000602,2a
72180,12241500,0,1.6020414285059796,173.1850289612986,58,8338,1,6.675000000000011,-217.325,792.6094312500002,124.62207368680718,94.67500000000001,-102.32499999999999,921.0532406250002,218.50471676831143,62.18268256512093,-159.97004401200903,846.6450878942948,173.8494463874701,14.008333333330846,-210.13750000000263,899.6459390625021,87.34166666666917,-138.26249999999888,799.7451984374975,82.83676561286529,-142.32634720233577,802.556362585039,16.563650643511018,-209.07731573242953,898.200807073526,0.48784406938606406,0.26670335453402183,0.0,14.666666666667668,14.375000000000739,14.27153437500067,2a
72418,4920738,0,1.5623774830429464,176.98894015728968,48,7301,2,262.675,-32.32499999999999,905.9033812500002,263.56775457176093,388.675,30.67500000000001,962.0189906250001,388.9519395118117,321.50065727055164,6.355696241159387,933.7217063714967,321.7822103389864,269.6749999999987,18.07500000000121,913.3692140624976,367.6750000000023,32.47500000000241,943.2325453124993,271.45361527982203,19.22503639417997,916.6622322335772,371.39427121154273,27.49558652294645,946.5404989475181,0.35352683390996287,0.20557129415677294,0.0,14.000000000000512,14.4000000000012,14.931665625000846,2a
73083,1201236,0,1.5876131651842458,196.65746275930445,58,6733,1,-154.325,83.67500000000001,961.6071937500002,130.018311210383,-31.32499999999999,178.675,1030.2069093750001,195.0885984623397,-82.86074820917553,127.85004549953452,1001.4353963900344,157.86620651624213,-133.825000000002,90.46071428571173,968.4671653124977,-79.15833333333266,171.88928571428832,968.4671653124977,-131.28965581129208,93.3103136530416,972.7292497537971,-76.89736707592758,173.99307254681833,967.3267273133897,0.4629388352612487,0.08104076916162414,0.0,13.66666666666734,13.571428571429436,13.719943125001237,2a
73097,1201290,0,1.5724388407387089,98.75688822631152,33,5516,2,-66.32499999999999,309.675,1019.3304187500001,312.55401333209596,-1.3249999999999886,378.675,1084.931925,379.5889372070793,-39.55730276458962,337.1937625766231,1046.6032258247037,339.8874829423856,-59.525000000002386,316.4249999999985,1025.8905693749975,-5.12499999999759,371.7583333333358,1065.2514731250012,-56.51840082335405,317.5584999736847,1028.853725145315,-6.496969714410855,367.77742948568914,1068.8942242864293,0.7544389768059331,0.27889568561406214,0.0,13.600000000001202,13.833333333334338,13.120301250001148,2a
73134,11400066,0,1.6437822265171103,356.18107070028896,93,8242,1,-98.32499999999999,220.675,603.6301031250001,220.7479586542082,19.67500000000001,394.675,817.0954312500002,395.070577555454,-26.795425088275923,286.3867081615463,682.1204161071295,289.44573489292833,12.300000000002633,227.92499999999725,610.7456140624973,12.300000000002633,387.4250000000028,809.9799203125029,8.620752978463768,231.49749610270567,612.4680651646834,10.454038987133139,387.58922515671117,809.579090568724,0.47192245882425055,0.05500882017889532,0.0,14.750000000000753,14.500000000000512,14.231021875000351,2a
73137,11400090,0,1.596602549235823,121.45294007304521,49,8388,2,205.675,81.67500000000001,213.75009140625002,223.72921411831763,306.675,152.675,253.94235234375003,338.1164906507815,250.63089363136135,116.94110495407934,238.302628640994,276.75013544209344,212.88928571428315,78.4249999999989,247.24364218750202,299.4607142857169,145.92500000000265,247.24364218750202,297.04103704247376,143.82200299659112,244.82841897782683,214.199319115682,83.90672690063089,248.1152311232611,0.4115106120756954,0.4084200236309291,0.0,14.428571428572297,13.500000000000753,13.397420312502021,2a
73155,11400162,0,1.5930769301846597,173.39910875237675,56,7465,1,94.67500000000001,149.675,1066.4934656250002,190.56760283426982,157.675,277.675,1135.3839000000003,313.10423384234207,127.25329498800366,210.508564694357,1102.7235228376142,246.65280239845848,126.17500000000001,156.78611111110843,1100.9386828125002,151.37500000000242,256.3416666666687,1128.4948565625027,125.16506547864627,159.42599748177696,1096.9745091753346,148.79496173892542,253.20462011684594,1128.3612599002201,0.5016286376489224,0.45632161851342967,0.0,12.600000000001202,14.222222222222882,13.778086875001236,2a
73376,11400834,0,1.5570252197307561,224.96982046742767,63,8413,1,-28.32499999999999,-171.325,128.11724296875002,57.12802508401633,58.67500000000001,-54.32499999999999,243.88451718750002,172.5264073989834,17.37865094245712,-114.8368851244909,187.5389081131706,118.62123445495487,-6.575000000001487,-164.01250000000263,236.64906254883078,7.924999999999512,-61.63749999999737,193.23633471679727,12.340063810468655,-64.8186154275498,192.06520859265981,-8.518145839845745,-160.9551751928708,235.51151607888863,0.29653069758661826,0.11147080268657253,0.0,14.500000000001,14.625000000000739,14.470909277344504,2a
73386,11400882,0,1.6644769059587807,192.36130235071724,68,7530,1,-77.32499999999999,-258.325,199.49463515625004,117.31223827887693,13.675000000000011,-113.32499999999999,261.46878515625,259.1056951323147,-38.05973928100424,-196.35753792418518,229.2843952259126,202.75316112077218,-31.82499999999999,-120.57499999999729,242.87654015625122,7.175000000002584,-251.07500000000272,205.6920501562476,5.772956490740941,-247.1186636619193,211.88571796874996,-34.2420108810198,-117.49432682376921,246.42586171874999,0.46419325133090866,0.028862733369920218,0.0,13.000000000000853,14.500000000000597,12.394830000001207,2a
73469,11401134,0,1.5940378919797549,96.84169207040972,52,7320,1,-57.32499999999999,-118.32499999999999,134.46055546875002,57.09825960570075,-7.324999999999989,-38.32499999999999,208.86257109375003,127.07010368296704,-35.088157610023586,-83.8974087610999,169.697950282563,91.64669265432639,-51.075000000002234,-111.65833333333582,141.90075703124762,-38.57500000000074,-44.99166666666416,201.42236953125246,-48.23659827134812,-108.75649930229307,137.6942214259075,-41.04747439734369,-50.15869952103694,197.82192292482466,0.3670163809901088,0.3282236402509031,0.0,12.5000000000015,13.333333333334338,14.880403125001209,2a
73861,4620804,0,1.5933668697713883,153.22954417231196,53,6709,1,97.67500000000001,50.67500000000001,963.5850000000002,126.12577551793291,155.675,161.675,1067.1001687500002,208.37252997936173,122.14426917662286,114.28810547658563,1012.0601588479902,170.1352853248964,133.92500000000075,57.61249999999739,1059.7062281250028,133.92500000000075,154.73750000000265,970.9789406249974,130.34508928470754,152.54818659500074,970.4692142808327,131.4309154722125,59.101236840038816,1055.3569275661653,0.4918400955246596,0.3885734265707869,0.0,14.500000000001506,13.875000000000753,14.78788125000085,2a
73882,4620864,0,1.5994787568540387,203.57680485160165,61,6524,1,139.675,-207.325,835.2844500000001,218.4991104100884,235.675,-144.325,913.7040937500001,299.92067492922195,193.7819733923637,-172.87680859878495,886.4672425143438,261.4375049243822,146.5321428571403,-201.0250000000024,894.0991828125016,228.81785714285974,-150.62499999999758,907.1691234375025,227.56908239051734,-152.34460113712106,904.627880808365,147.305503248872,-198.36179188012383,889.5680691298912,0.6072421731829728,0.39989379054096674,0.0,13.714285714286575,12.600000000001216,13.069940625000982,2a
73903,4620942,0,1.5676739419962273,106.77555751084138,56,8510,2,-102.32499999999999,185.675,495.4855171875001,190.98078764629702,-32.32499999999999,276.675,567.0855750000001,288.6632315519245,-73.13901790533167,240.42547431891285,523.5960953516783,251.50599292480013,-81.32499999999962,272.6125000000019,519.58874296875,-39.32499999999737,192.36249999999737,519.58874296875,-81.50860666887046,269.55806278908574,518.1509437785109,-40.909341129927014,192.62274374458048,519.9697679049028,0.4739202254356,0.10862327776707348,0.0,14.000000000000739,13.375000000000739,13.570523437500867,2a
74483,2041398,0,1.6547176283364018,371.03580880710524,81,6587,1,-115.32499999999999,67.67500000000001,862.8837656250001,82.04670163998064,45.67500000000001,207.675,1057.631334375,213.1958284066553,-11.600132283980916,174.7575958222362,939.9034044015189,182.05658997895324,-49.46136363636417,74.67499999999731,1020.1798788461557,38.35681818182093,200.67500000000274,870.3740567307666,32.703795720113206,196.9484384241632,866.3750891819935,-45.49908799426335,76.58616335540981,1016.4150510425189,0.17663914809434372,0.08422952669316161,0.0,14.63636363636418,14.000000000000597,14.980582211538945,2a
74534,13020084,0,1.5955447181587608,259.3434417276955,56,6984,1,-210.325,-71.32499999999999,596.19485625,117.81070091464527,-110.32499999999999,76.67500000000001,690.0509437500001,219.08300082388865,-165.23985706058605,-22.579548473915658,629.5450594156154,172.47218265026365,-203.18214285714544,-63.92500000000268,602.8988624999974,-117.46785714285457,39.67500000000151,683.3469375000027,-199.9056078389424,-59.51052665419582,605.6220243595069,-120.17341355001734,44.00627680084122,685.0335456684627,0.6431615458093816,0.24209789397848858,0.0,14.28571428571513,14.800000000000601,13.408012500000837,2a
74600,13020306,0,1.5983427997774504,185.32258421173162,51,7859,1,-230.325,-267.325,612.0723656250001,178.25560650369457,-94.32499999999999,-142.325,664.837884375,345.92161142374437,-148.97589153811973,-200.2747401781388,635.39705493854,249.98473350799912,-223.5250000000027,-260.3805555555582,658.2421945312523,-101.12499999999729,-149.26944444444175,631.8594351562493,-105.03747558710819,-152.5222589878852,632.8396676867421,-221.04476516785653,-257.49178289942216,653.0750348787067,0.5725285732629457,0.43177449647592503,0.0,13.600000000000591,13.888888888889568,13.191379687501467,2a
74622,13020402,0,1.5873119823300283,374.53546648090423,74,8118,1,-31.32499999999999,189.675,704.1280968750001,204.96343881287706,232.675,297.675,826.5456937500002,371.14715578864406,103.56150380653662,251.51021816675134,772.8089945368591,286.34846261419267,-9.325000000002484,263.92500000000115,751.7349401041661,225.34166666666954,290.9250000000027,819.744716145836,-13.840901013090187,261.6220242574832,751.1569786134628,222.54654349487032,288.3576844852941,816.4685611745521,0.37925463351376054,0.2843495427683546,0.0,14.666666666667002,13.500000000000739,13.601955208333948,2a
74623,13020408,0,1.5661794094164774,272.0586060005607,85,8274,1,-2.3249999999999886,-88.32499999999999,518.5890937500001,43.63669613983166,152.675,-3.3249999999999886,691.1325750000001,156.70836368873233,95.37911656987266,-42.20996337972793,624.7652474427705,111.70723584011466,46.993181818180744,-81.24166666666915,525.7784054687473,145.6295454545482,-38.741666666666156,683.9432632812528,142.16041681478458,-35.085750397288436,682.9848753526419,44.222435301734734,-78.70487021942984,526.7998735384717,0.5554870986321429,0.1501959429314607,0.0,14.090909090909639,14.166666666667666,14.378623437500437,2a
74649,13020498,0,1.594543970501572,109.94601925227249,47,7727,1,140.675,265.675,481.64782968750006,312.2493574853278,180.675,362.675,543.9626062500001,399.98051358784966,164.75115864269432,304.1850962606943,505.73465386386334,346.24035381125947,160.675,272.6035714285689,487.8793073437476,160.675,355.7464285714312,537.7311285937525,163.29401821476958,275.53004956678745,490.55056823222515,160.67502529914287,353.0756110902107,535.4045832887582,0.7357916565995478,0.33233645421829544,0.0,13.333333333335332,13.857142857143742,12.462955312501208,2a
74753,13020822,0,1.5482981502295603,139.6691419625944,51,5511,3,133.675,-266.325,982.3699593750001,246.07247154039803,207.675,-156.325,1051.3485937500002,310.2621653537537,159.52200655761106,-231.6691541138431,1022.2472926087819,282.4654894150951,131.59166666666692,-259.45000000000266,1033.6052015625005,200.7583333333361,-163.19999999999735,1018.9665609374996,136.41027957373362,-259.7076539009551,1029.4522218749999,196.72348420956794,-161.63187905851674,1020.6993667025528,0.5071136652315643,0.06640262842111165,0.0,13.833333333333833,13.750000000000739,14.638640625001017,2a
75203,3240774,0,1.5770183941243685,271.0581559567513,64,6901,1,124.67500000000001,-4.324999999999989,1003.4339437500001,126.21791176374296,277.675,120.67500000000001,1129.0928250000002,301.9721199879221,167.7268719388643,33.518163038610716,1055.5731228234456,172.49536532487454,173.35681818181712,16.508333333331343,1066.2633843750002,270.7204545454573,113.73055555555823,1122.1117760416696,168.53210099723063,13.626354642939374,1062.903222665544,270.5372845996895,111.37653812938584,1123.6975900580137,0.4395443718334364,0.10616066694131754,0.0,13.90909090909146,13.888888888889555,13.96209791666729,2a
75364,3241314,0,1.5926052648622742,236.54316923892895,57,6762,1,-27.32499999999999,-109.32499999999999,751.6199250000001,0.45961940777123983,66.67500000000001,61.67500000000001,836.0145281250001,117.17577074634498,18.61974945804494,-35.11756419429,792.6921627788455,65.9695027139437,-20.610714285716845,54.550000000002754,800.8501101562506,46.532142857144585,-102.20000000000275,758.6528085937476,42.75679912526145,-97.462435853777,759.0841102985887,-18.28770617470073,51.61954945381508,801.9569208460122,0.5335177175631096,0.35416141239342563,0.0,13.428571428572285,14.250000000000497,14.065767187501024,2a
75696,3960894,0,1.6001551511951961,102.83878660085567,48,8004,1,281.675,-137.325,554.1817312500001,293.18008331058235,372.675,-64.32499999999999,613.2334031250001,387.27252839570224,329.6598875980242,-95.27620363680016,577.7818885204744,343.4334369646729,288.17499999999745,-86.2249999999988,605.8519441406273,366.17500000000257,-100.82499999999999,561.5631902343729,364.0483020930045,-100.21564175965527,563.0446059163168,290.3821527120711,-87.03104960906637,606.0562575351496,0.38861104844105904,0.246177397190814,0.0,13.000000000000853,14.600000000001202,14.76291796875148,2a
75848,3961302,0,1.5995961236496858,156.49875191934663,62,8563,1,78.67500000000001,-58.32499999999999,487.90963593750007,89.33734521464135,147.675,40.67500000000001,600.8128875000001,153.34817002494682,115.66658729981413,-18.065585359436977,542.0785986250507,120.67896830581677,85.57499999999762,-51.25357142857399,593.7564342773463,126.97500000000122,33.603571428574014,494.9660891601536,122.13406533728228,29.851463595703283,495.61383665545463,85.62569913184028,-45.534044207986895,595.1671321703157,0.4035596549315122,0.15759771050859592,0.0,13.800000000001205,14.142857142857999,14.112906445313229,2a
76023,9120510,0,1.5977395234114662,208.83186073729667,65,8515,1,-115.32499999999999,179.675,126.05355000000002,181.31412313992533,-19.32499999999999,312.675,263.46824765625,326.59280648844674,-70.95440516074602,245.95666223919346,202.89036703925262,256.71778425049797,-108.4678571428597,305.28611111111377,256.59751277344026,-26.182142857140278,187.06388888888623,132.92428488280984,-106.16242540306243,301.1620089810697,259.3829495562976,-27.587349807845445,189.6931813936464,130.71603321633248,0.509444444471883,0.3302678139781831,0.0,13.714285714286575,14.777777777778454,13.74146976562561,2a
76228,9121146,0,1.596917752513383,167.78274462408856,65,7852,1,-160.325,-275.325,357.78520312500007,207.17145375268282,-50.32499999999999,-151.325,454.8901875000001,283.2010968375652,-120.30533420813956,-205.3945762399589,406.0537100797734,242.38283049278846,-153.45000000000263,-158.2138888888862,420.2098359375009,-57.19999999999737,-268.43611111111375,364.7212734374975,-149.54594247676587,-160.03450910358612,421.5957227544542,-60.05392592368344,-263.82512135753745,369.87857509705833,0.36454919567076294,0.3432894641731622,0.0,13.750000000000739,13.777777777778454,13.872140625000839,2a
76306,9121332,0,1.617489643920968,194.84597883663494,73,9260,1,-205.325,-234.325,466.2138140625001,244.88734399719394,-124.32499999999999,-186.325,638.5878187500001,303.01008440314325,-164.50312965278636,-211.80613985517607,557.2238590574424,268.9652007698152,-198.5750000000025,-192.32499999999771,631.4055685546903,-131.0749999999975,-228.32500000000226,473.3960642578098,-196.44363009463677,-193.88582010206912,631.9656084677254,-133.51930467983013,-226.14903530282623,474.3142047929564,0.36503413335572166,0.33357454421593924,0.0,13.500000000000995,12.000000000001506,14.364500390625494,2a
76342,9121440,0,1.6032650513553028,185.2300538810384,52,8245,1,259.675,65.67500000000001,490.2426046875001,282.44187233836277,329.675,167.675,609.101259375,356.50148842606535,294.56404879277534,128.16176258351723,552.9839240049394,322.20350145815115,280.6749999999988,72.96071428571173,601.6725934570338,308.6750000000012,131.24642857142945,497.67127060546625,307.96709812932875,136.64653988943158,496.39219566144334,280.53839685567215,76.0227835452884,602.8684860876548,0.4697717802290051,0.38611326228566395,0.0,14.000000000001194,14.571428571429436,14.857331835938226,2a
76380,12840108,0,1.5994797040744342,304.69395378240705,71,7632,1,-13.324999999999989,244.675,770.3718093750001,272.81552604278227,144.675,326.675,927.5449968750002,329.7156521155767,96.83416194601311,278.2141725576767,813.8959276173284,299.00991242732425,22.58409090908929,319.8416666666692,877.5353463068194,137.49318181818455,251.50833333333082,777.5160451704519,134.9097284211375,253.77549440960328,775.3831478235892,19.020339825224347,316.82448180613386,877.7094626867968,0.5104338594559756,0.09186547298333755,0.0,14.363636363636912,13.666666666667652,14.28847159090958,2a
76413,12840180,0,1.5340572851230725,108.4462322042865,55,8885,1,-168.325,-62.32499999999999,504.00485625000005,122.54411960596069,-122.32499999999999,7.675000000000011,594.4446375000001,169.43069748425165,-140.9971175230272,-25.13692749922089,545.4498744073288,144.12393331556493,-128.07499999999774,-55.32500000000239,587.9846531250026,-128.07499999999774,0.6750000000024103,510.46484062499746,-130.11245976040811,-2.4813001054685166,514.7270146049788,-131.09943906881037,-52.842609981809886,589.817555019895,0.45928096407700253,0.3199954128758044,0.0,11.500000000001506,14.0000000000012,12.919968750000919,2a
76421,12840216,0,1.617662795131551,283.86252116483837,82,7536,1,179.675,-243.325,558.45811875,226.22977533914496,255.675,-111.32499999999999,690.4286156250001,348.8450390216263,211.1786118266871,-148.2813207304727,636.959828621116,259.0451679884706,198.6749999999985,-118.65833333333066,668.4335328125021,211.34166666666619,-191.99166666666733,683.0969213541696,200.52875008893292,-121.98732685690143,664.273858997426,214.78897808498465,-191.86109712875336,685.0430965871992,0.821699839700432,0.03135600430611194,0.0,12.66666666666768,14.66666666666734,14.66338854166736,2a
76504,12840438,0,1.5689535547173374,159.79699167402427,59,7458,1,105.67500000000001,236.675,901.6345406250001,261.2738242725436,176.675,371.675,951.3134531250001,399.93775922010667,144.70378730537922,290.65875799559,928.1472990811433,325.14706210532177,112.50833333333085,244.17499999999734,945.1035890625024,153.50833333333384,364.1750000000027,945.1035890625024,113.54252713734607,245.12000960770635,941.3816801653659,150.4456950411665,362.03551133129827,939.3980897214243,0.3198550640693711,0.2717005619752767,0.0,13.666666666667666,15.000000000000682,12.419728125001484,2a
76527,12840522,0,1.593492457360135,251.0795312801719,67,8272,1,58.67500000000001,-48.32499999999999,688.5738562500001,68.84265574482147,202.675,54.67500000000001,798.4684312500001,202.8073254347584,143.50271973005013,5.184156945618712,743.188393800276,144.94994504398838,65.87499999999731,-40.9678571428597,791.6000203125027,195.47500000000272,-11.53928571428656,736.6527328124997,193.313910980827,-7.713771439287829,733.9751718516219,65.93050198978153,-40.03798304237925,786.2017791792944,0.5914636232033608,0.0634362166318034,0.0,14.400000000000603,14.714285714286575,13.736821875000714,2a
76749,12841200,0,1.6051423960704025,78.11180165204271,45,9083,1,12.675000000000011,322.675,871.1989781250002,324.98447847551125,80.67500000000001,372.675,924.3257625000001,376.5204659112171,43.607490180688586,347.8882520766555,894.5219489252737,350.8740170527854,19.47499999999761,328.92499999999774,917.6849144531274,73.87500000000242,353.92500000000075,877.8398261718729,21.654430884293852,331.64460946994535,913.4578415557027,71.39067708906836,354.3220155285852,877.8326126513591,0.3653610314219361,0.34427157482606047,0.0,13.600000000001197,12.500000000001478,13.281696093751407,2a
77052,4020696,0,1.5651599470653985,203.76657920334225,63,8180,2,201.675,-215.325,559.4865281250001,249.99112234237438,278.675,-109.32499999999999,665.8193062500001,342.6225492433328,241.6979742439936,-167.07052012909264,615.8530459816919,294.5096606998474,208.09166666666417,-180.63750000000113,566.5291128605743,272.2583333333358,-208.38750000000263,651.0401296875001,268.12167512396087,-205.62581966879168,647.9549978790255,209.81894535380744,-177.2212397305665,568.8265806809669,0.3983811211374681,0.38607787959159534,0.0,12.833333333334338,13.875000000000739,14.085169471154359,2a
77090,4020810,0,1.6737033838152096,266.431915659379,71,7056,1,199.675,-185.325,512.1836671875001,199.94176964806528,324.675,4.675000000000011,653.334346875,338.6733843247798,271.84155101594234,-115.18948077496248,554.3401418915604,299.32191025462254,206.6194444444418,-2.6326923076895303,646.2768128906278,276.06388888888955,-178.01730769231045,519.2412011718725,277.992495996366,-174.57174690133095,521.8550066549167,209.45804135180762,-1.958646668760278,646.4681973370051,0.6556219804077646,0.10384713032091714,0.0,13.888888888889568,14.615384615385068,14.115067968750623,2a
77163,4021032,0,1.6362083331510007,121.4166880887768,44,7677,2,85.67500000000001,-331.325,511.1472843750001,303.4733287292312,182.675,-287.325,557.6378718750001,371.81253508992944,130.99783386782622,-303.7696765795896,528.1877663324436,331.88342441183227,88.96666666666644,-294.46136363636634,516.9586078124979,175.46666666666943,-294.46136363636634,516.9586078124979,92.5272581931673,-297.9583331191218,519.5799764118814,171.8296501436964,-298.21239016487704,519.2531041830705,0.6684842228581882,0.46046088597178697,0.0,14.41666666666717,14.745454545454663,11.622646875001521,2a
77530,4860882,0,1.5773137179284396,318.51451206798754,87,8395,1,284.675,-61.32499999999999,393.67777968750005,284.6751855185134,360.675,9.675000000000011,673.4054250000002,364.16900094598935,324.6329006553477,-19.435937055943214,466.9295835384346,325.6336177682409,303.6749999999985,2.5750000000024125,666.0441711759897,316.3416666666662,2.5750000000024125,401.0390335115104,319.08700379413153,-0.7435173848979103,405.34248630286055,300.08838705860484,-1.9680035521645871,665.4370329066953,0.647211252474031,0.0857182409658278,0.0,12.666666666667652,14.200000000001197,14.722507648026635,2a
77531,4860888,0,1.6603542790427686,276.94097181252107,62,6078,1,186.675,-300.325,912.1209562500002,302.78310925479315,278.675,-186.325,1031.257171875,399.64936037731877,219.12100547929427,-262.3906177798641,988.3084128927798,343.0222870354497,193.246428571426,-293.20000000000266,1008.9191314453144,258.960714285716,-293.20000000000266,919.5669697265602,196.25342711332684,-288.6770726468396,1010.605718334215,260.09693267166693,-290.42554912137194,918.7330106268722,0.4325816512507752,0.13937650274426006,0.0,13.142857142857991,14.250000000000739,14.89202695312565,2a
77571,4861002,0,1.5499856195964914,152.23071361598883,50,5788,1,17.67500000000001,-60.32499999999999,1001.3891343750001,29.595797843612875,86.67500000000001,65.67500000000001,1082.8877718750002,93.18509135049447,56.03642748094989,5.916881099375126,1031.75239075147,61.58562792443534,65.97500000000122,-53.32500000000265,1035.3468999999996,79.77500000000242,-25.32500000000132,1021.7637937499985,80.89361860590839,-24.487860389599472,1017.0458156249996,70.27504843649355,-53.77697722460741,1038.5503979353382,0.10537384641461707,0.034351548078565636,0.0,13.800000000001198,14.000000000000668,13.583106250000924,2a
77687,4861314,0,1.5935713812636878,251.8787694488364,67,7724,1,138.675,247.675,885.7813125000001,295.8299532670754,235.675,329.675,1017.5799375000001,397.94027347078105,182.6543268110553,287.31364092306876,950.3965277270595,340.82763588920506,145.60357142856884,281.8416666666662,951.6806250000002,228.74642857143118,322.8416666666692,1010.2577916666694,147.9788397165886,279.9488202874392,947.1955302405859,225.49649554531896,320.86268271393806,1009.3895363025736,0.557575662470171,0.26448736602614303,0.0,13.857142857143714,13.666666666667652,14.6442916666673,2a
77947,7260708,0,1.595100032874739,200.55581755281,61,8011,1,172.675,122.67500000000001,617.2354125,234.50514120163763,252.675,207.675,742.4548687500001,306.9234615502699,217.38559447558833,166.6829911819054,673.0507385593849,274.5166257754903,206.00833333333284,129.75833333333085,707.6716864583348,232.67500000000152,158.09166666666619,624.1920489583308,232.04024541326618,161.15841229282378,623.900973170383,204.8687831793958,133.74750512381064,713.1528209687557,0.4396166928383809,0.3680484235415527,0.0,13.333333333334338,14.166666666667666,13.913272916667324,2a
78113,7261266,0,1.667094534735636,242.75843035820515,62,7245,1,41.67500000000001,-140.325,555.178115625,65.26646344026923,97.67500000000001,12.675000000000011,687.09178125,155.79156347504826,72.2658076785837,-52.516480097560624,591.1505699780663,93.05635367103655,76.67500000000076,-22.097727272725614,562.5066526041641,76.67500000000076,5.720454545457295,679.763244270836,76.90144060624715,-23.795521195641516,560.2066281844067,77.02708801372641,5.239430691993189,683.4378945106791,0.5429166120086734,0.053623139662105336,0.0,14.0000000000015,13.90909090909146,14.657073958333967,2a
78176,14100102,0,1.5843597405772547,103.95586046419257,57,8607,1,230.675,-4.324999999999989,547.9900125,233.41735421771878,278.675,66.67500000000001,641.6954250000001,283.79704235597666,252.3200586231443,42.722914407076395,591.361663104959,256.1571338939918,236.67499999999774,59.57500000000241,635.0021812500026,272.6750000000023,59.57500000000241,554.6832562499976,270.7218892144407,56.36132568282853,556.4816985248054,240.0756289611018,56.68122003531197,634.2195810062842,0.44834577952648436,0.3459895940747374,0.0,12.000000000001506,14.2000000000012,13.38648750000084,2a
78213,14100174,0,1.5809083441261824,102.23945686595158,53,7874,1,119.67500000000001,85.67500000000001,626.6494500000001,163.74190438003342,211.675,142.675,673.2832968750001,236.59641005306906,158.95019998328618,116.05878941159982,655.0919621977047,197.9100144835751,126.24642857142601,121.30000000000076,632.4786808593728,205.103571428574,92.79999999999777,667.4540660156274,202.56337867823595,97.70667973941256,667.2164318848887,127.98729255068527,117.40496129396055,635.0247713834005,0.3584227684843041,0.3041089585955106,0.0,13.142857142858006,14.250000000001506,11.658461718751482,2a
78220,14100204,0,1.5914831964149505,206.6150811249774,55,8261,1,7.675000000000011,-324.325,72.84168281250001,204.47704333249735,120.67500000000001,-203.325,184.92965859375002,342.7259273092714,53.965388254118146,-258.21143532093646,135.35263477749024,265.2768606404822,28.862499999998136,-210.04722222221955,79.84718129882552,113.61250000000263,-317.60277777778043,177.92416010742454,26.4459430306915,-212.4305416970233,80.57270076015443,111.10866611180029,-315.25885292045615,174.2348537254573,0.5020677470547585,0.3367542094360156,0.0,14.125000000000748,13.44444444444514,14.010996972656997,2a
78273,14100384,0,1.659474145929303,133.7401309716766,55,6666,1,-234.325,5.675000000000011,462.84098437500006,161.54259887100986,-141.325,107.67500000000001,499.9806656250001,239.64538645673946,-192.789393863691,36.026194787743236,483.14236533587456,197.3684390325357,-227.51250000000263,25.84166666666468,469.03093124999805,-145.7624999999981,106.50833333333534,481.41082500000005,-226.2893451172009,27.322491929377513,467.1227207235603,-147.2820267425947,104.09707069116209,480.3423987345517,0.23094799577439065,0.08871942726700469,0.0,13.625000000000739,13.444444444445113,12.379893750001997,2a
78367,14100696,0,1.5993555086866982,231.4261488976081,77,7896,1,75.67500000000001,-127.32499999999999,243.32056875000004,79.74434932959201,189.675,12.675000000000011,324.584334375,222.70846694726268,134.8244427338952,-76.5229861388792,281.89214324800656,158.3636181593296,97.04999999999814,5.675000000002712,317.8123539062525,154.05000000000115,-92.32500000000148,250.0925492187475,151.88188856085185,-95.3873968431049,246.54671865398515,96.66347360899304,4.379171904657882,321.3847486013976,0.501624534196166,0.2639956591971404,0.0,14.250000000000753,14.000000000000597,13.543960937501026,2a
78390,14100756,0,1.5790333748098684,286.6800709466328,64,7285,1,-323.325,-70.32499999999999,540.5066625000001,158.06790075787052,-151.325,64.67500000000001,621.6384562500001,327.06575982514585,-264.2321059050183,-6.185117643854238,584.9290866331047,268.1167181516233,-316.1583333333361,-62.82500000000265,614.8774734375025,-158.4916666666639,42.17500000000201,587.8335421875006,-312.3555373688685,-58.18790252340509,612.6562002520085,-161.2986902337218,45.24796358787066,586.6778315143156,0.5491747770998838,0.06705498852455187,0.0,14.333333333333826,15.000000000000668,13.52196562500103,2a
